# Chunk-averaged data for fix dmap and group liq
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Coord2 Ncount density/mass
100000 37280 15316.000000000104
  33268 71.25 90.75 1.1294 1.86239
  33269 71.25 91.25 0.3432 0.271094
  33270 71.25 91.75 0.1704 0.120343
  33271 71.25 92.25 0.0634 0.0825238
  33272 71.25 92.75 0.0596 0.084995
  33273 71.25 93.25 0.0332 0.0571968
  33274 71.25 93.75 0.0162 0.0109175
  33275 71.25 94.25 0.0078 0.00904288
  33276 71.25 94.75 0.0066 0.0120943
  33277 71.25 95.25 0.004 0.00288416
  33278 71.25 95.75 0.002 0.000446326
  33279 71.25 96.25 0 0
  33280 71.25 96.75 0.0006 0.00146157
  33281 71.25 97.25 0 0
  33282 71.25 97.75 0.0004 8.92653e-05
  33283 71.25 98.25 0 0
  33284 71.25 98.75 0 0
  33285 71.25 99.25 0 0
  33286 71.25 99.75 0 0
  33287 71.25 100.25 0 0
  33288 71.25 100.75 0 0
  33289 71.25 101.25 0 0
  33290 71.25 101.75 0 0
  33291 71.25 102.25 0 0
  33292 71.25 102.75 0 0
  33293 71.25 103.25 0 0
  33294 71.25 103.75 0 0
  33295 71.25 104.25 0 0
  33296 71.25 104.75 0 0
  33297 71.25 105.25 0 0
  33298 71.25 105.75 0 0
  33299 71.25 106.25 0 0
  33300 71.25 106.75 0 0
  33301 71.25 107.25 0 0
  33302 71.25 107.75 0 0
  33303 71.25 108.25 0 0
  33304 71.25 108.75 0 0
  33305 71.25 109.25 0 0
  33306 71.25 109.75 0 0
  33307 71.25 110.25 0 0
  33308 71.25 110.75 0 0
  33309 71.25 111.25 0 0
  33310 71.25 111.75 0 0
  33311 71.25 112.25 0 0
  33312 71.25 112.75 0 0
  33313 71.25 113.25 0 0
  33314 71.25 113.75 0 0
  33315 71.25 114.25 0 0
  33316 71.25 114.75 0 0
  33317 71.25 115.25 0 0
  33318 71.25 115.75 0 0
  33319 71.25 116.25 0 0
  33320 71.75 0.25 0 0
  33321 71.75 0.75 0 0
  33322 71.75 1.25 0 0
  33323 71.75 1.75 0 0
  33324 71.75 2.25 0 0
  33325 71.75 2.75 0 0
  33326 71.75 3.25 0 0
  33327 71.75 3.75 0 0
  33328 71.75 4.25 0 0
  33329 71.75 4.75 0 0
  33330 71.75 5.25 0 0
  33331 71.75 5.75 0 0
  33332 71.75 6.25 0 0
  33333 71.75 6.75 0 0
  33334 71.75 7.25 0 0
  33335 71.75 7.75 0 0
  33336 71.75 8.25 0 0
  33337 71.75 8.75 0 0
  33338 71.75 9.25 0.0002 4.46326e-05
  33339 71.75 9.75 0.0094 0.00209773
  33340 71.75 10.25 0.027 0.0126638
  33341 71.75 10.75 0.0772 0.151486
  33342 71.75 11.25 0.0966 0.124452
  33343 71.75 11.75 0.084 0.0857933
  33344 71.75 12.25 0.0878 0.109625
  33345 71.75 12.75 0.0898 0.138637
  33346 71.75 13.25 0.1278 0.189853
  33347 71.75 13.75 0.1502 0.267054
  33348 71.75 14.25 0.151 0.273153
  33349 71.75 14.75 0.17 0.293045
  33350 71.75 15.25 0.2156 0.326349
  33351 71.75 15.75 0.2382 0.386984
  33352 71.75 16.25 0.2432 0.422193
  33353 71.75 16.75 0.2538 0.456621
  33354 71.75 17.25 0.2776 0.452354
  33355 71.75 17.75 0.3034 0.482115
  33356 71.75 18.25 0.301 0.439268
  33357 71.75 18.75 0.309 0.468423
  33358 71.75 19.25 0.3262 0.50802
  33359 71.75 19.75 0.328 0.534146
  33360 71.75 20.25 0.3618 0.641047
  33361 71.75 20.75 0.3968 0.685193
  33362 71.75 21.25 0.4656 0.756151
  33363 71.75 21.75 0.553 0.860609
  33364 71.75 22.25 0.6482 0.991708
  33365 71.75 22.75 0.662 1.10697
  33366 71.75 23.25 0.7038 1.15439
  33367 71.75 23.75 0.6106 1.11949
  33368 71.75 24.25 0.6206 1.06124
  33369 71.75 24.75 0.662 1.18156
  33370 71.75 25.25 0.695 1.36024
  33371 71.75 25.75 0.7748 1.49136
  33372 71.75 26.25 0.721 1.31363
  33373 71.75 26.75 0.7126 1.35309
  33374 71.75 27.25 0.663 1.2423
  33375 71.75 27.75 0.7294 1.40739
  33376 71.75 28.25 0.7238 1.55939
  33377 71.75 28.75 0.6958 1.53231
  33378 71.75 29.25 0.7552 1.56591
  33379 71.75 29.75 0.7142 1.31639
  33380 71.75 30.25 0.6706 1.32306
  33381 71.75 30.75 0.6826 1.31179
  33382 71.75 31.25 0.6414 1.25091
  33383 71.75 31.75 0.6364 1.31329
  33384 71.75 32.25 0.7188 1.39813
  33385 71.75 32.75 0.6546 1.22525
  33386 71.75 33.25 0.6128 1.1513
  33387 71.75 33.75 0.6528 1.1847
  33388 71.75 34.25 0.7342 1.48135
  33389 71.75 34.75 0.72 1.55899
  33390 71.75 35.25 0.7006 1.67086
  33391 71.75 35.75 0.6604 1.57492
  33392 71.75 36.25 0.6438 1.27966
  33393 71.75 36.75 0.6468 1.13007
  33394 71.75 37.25 0.7144 1.39758
  33395 71.75 37.75 0.699 1.39468
  33396 71.75 38.25 0.7546 1.38039
  33397 71.75 38.75 0.734 1.37629
  33398 71.75 39.25 0.7494 1.33145
  33399 71.75 39.75 0.7358 1.33999
  33400 71.75 40.25 0.7104 1.31902
  33401 71.75 40.75 0.7892 1.38976
  33402 71.75 41.25 0.7438 1.27073
  33403 71.75 41.75 0.7342 1.42015
  33404 71.75 42.25 0.6964 1.40887
  33405 71.75 42.75 0.6888 1.26668
  33406 71.75 43.25 0.6842 1.27691
  33407 71.75 43.75 0.6634 1.14731
  33408 71.75 44.25 0.7122 1.27241
  33409 71.75 44.75 0.72 1.21072
  33410 71.75 45.25 0.7182 1.34631
  33411 71.75 45.75 0.7594 1.41162
  33412 71.75 46.25 0.742 1.29911
  33413 71.75 46.75 0.7282 1.48635
  33414 71.75 47.25 0.724 1.35229
  33415 71.75 47.75 0.6866 1.13669
  33416 71.75 48.25 0.6708 1.07148
  33417 71.75 48.75 0.6646 1.23159
  33418 71.75 49.25 0.6896 1.22327
  33419 71.75 49.75 0.7098 1.11541
  33420 71.75 50.25 0.7016 1.09551
  33421 71.75 50.75 0.7094 1.15326
  33422 71.75 51.25 0.7176 1.16263
  33423 71.75 51.75 0.701 1.09509
  33424 71.75 52.25 0.7752 1.35516
  33425 71.75 52.75 0.7556 1.40858
  33426 71.75 53.25 0.6944 1.2626
  33427 71.75 53.75 0.6646 1.29625
  33428 71.75 54.25 0.6864 1.22577
  33429 71.75 54.75 0.697 1.19316
  33430 71.75 55.25 0.762 1.29232
  33431 71.75 55.75 0.7084 1.3193
  33432 71.75 56.25 0.6928 1.20019
  33433 71.75 56.75 0.7594 1.35637
  33434 71.75 57.25 0.716 1.25258
  33435 71.75 57.75 0.6656 1.16884
  33436 71.75 58.25 0.709 1.34056
  33437 71.75 58.75 0.7032 1.23018
  33438 71.75 59.25 0.6478 1.055
  33439 71.75 59.75 0.6984 1.06308
  33440 71.75 60.25 0.6778 1.12215
  33441 71.75 60.75 0.6674 1.22578
  33442 71.75 61.25 0.665 1.12105
  33443 71.75 61.75 0.6544 1.30454
  33444 71.75 62.25 0.6362 1.37845
  33445 71.75 62.75 0.6298 1.22106
  33446 71.75 63.25 0.6788 1.37893
  33447 71.75 63.75 0.7492 1.48169
  33448 71.75 64.25 0.7952 1.45369
  33449 71.75 64.75 0.782 1.34563
  33450 71.75 65.25 0.7228 1.16694
  33451 71.75 65.75 0.746 1.14117
  33452 71.75 66.25 0.741 1.39464
  33453 71.75 66.75 0.7152 1.3074
  33454 71.75 67.25 0.756 1.42169
  33455 71.75 67.75 0.6678 1.24118
  33456 71.75 68.25 0.6538 1.32251
  33457 71.75 68.75 0.6606 1.3175
  33458 71.75 69.25 0.6516 1.30637
  33459 71.75 69.75 0.6932 1.45138
  33460 71.75 70.25 0.737 1.30924
  33461 71.75 70.75 0.6942 1.204
  33462 71.75 71.25 0.71 1.29592
  33463 71.75 71.75 0.6282 1.21568
  33464 71.75 72.25 0.6102 1.12026
  33465 71.75 72.75 0.6378 1.13803
  33466 71.75 73.25 0.6466 1.26176
  33467 71.75 73.75 0.725 1.47009
  33468 71.75 74.25 0.6656 1.19476
  33469 71.75 74.75 0.6618 1.0808
  33470 71.75 75.25 0.6252 1.07531
  33471 71.75 75.75 0.6684 1.32003
  33472 71.75 76.25 0.707 1.39917
  33473 71.75 76.75 0.6794 1.36435
  33474 71.75 77.25 0.652 1.24423
  33475 71.75 77.75 0.6998 1.40134
  33476 71.75 78.25 0.6954 1.33402
  33477 71.75 78.75 0.6958 1.41431
  33478 71.75 79.25 0.6942 1.45744
  33479 71.75 79.75 0.6682 1.17677
  33480 71.75 80.25 0.6878 1.0556
  33481 71.75 80.75 0.7926 1.32937
  33482 71.75 81.25 0.7516 1.29494
  33483 71.75 81.75 0.7848 1.32218
  33484 71.75 82.25 0.7878 1.26574
  33485 71.75 82.75 0.7686 1.35148
  33486 71.75 83.25 0.7694 1.32959
  33487 71.75 83.75 0.815 1.5041
  33488 71.75 84.25 0.8144 1.47306
  33489 71.75 84.75 0.769 1.41703
  33490 71.75 85.25 0.6568 1.29481
  33491 71.75 85.75 0.6594 1.19211
  33492 71.75 86.25 0.6886 1.19126
  33493 71.75 86.75 0.7484 1.39649
  33494 71.75 87.25 0.8148 1.60987
  33495 71.75 87.75 0.801 1.4327
  33496 71.75 88.25 0.669 1.17326
  33497 71.75 88.75 0.5268 0.934434
  33498 71.75 89.25 0.6346 0.903742
  33499 71.75 89.75 0.798 1.0285
  33500 71.75 90.25 1.182 1.81542
  33501 71.75 90.75 1.1624 1.89212
  33502 71.75 91.25 0.3562 0.26271
  33503 71.75 91.75 0.171 0.101225
  33504 71.75 92.25 0.0494 0.0508545
  33505 71.75 92.75 0.0412 0.0530076
  33506 71.75 93.25 0.027 0.0173106
  33507 71.75 93.75 0.0166 0.0103429
  33508 71.75 94.25 0.0044 0.00297343
  33509 71.75 94.75 0.003 0.00332484
  33510 71.75 95.25 0.0018 0.00106553
  33511 71.75 95.75 0.001 0.000223163
  33512 71.75 96.25 0.0002 4.46326e-05
  33513 71.75 96.75 0.0004 0.00141694
  33514 71.75 97.25 0 0
  33515 71.75 97.75 0.0006 0.000133898
  33516 71.75 98.25 0 0
  33517 71.75 98.75 0 0
  33518 71.75 99.25 0 0
  33519 71.75 99.75 0 0
  33520 71.75 100.25 0 0
  33521 71.75 100.75 0 0
  33522 71.75 101.25 0 0
  33523 71.75 101.75 0 0
  33524 71.75 102.25 0 0
  33525 71.75 102.75 0 0
  33526 71.75 103.25 0 0
  33527 71.75 103.75 0 0
  33528 71.75 104.25 0 0
  33529 71.75 104.75 0 0
  33530 71.75 105.25 0 0
  33531 71.75 105.75 0 0
  33532 71.75 106.25 0 0
  33533 71.75 106.75 0 0
  33534 71.75 107.25 0 0
  33535 71.75 107.75 0 0
  33536 71.75 108.25 0 0
  33537 71.75 108.75 0 0
  33538 71.75 109.25 0 0
  33539 71.75 109.75 0 0
  33540 71.75 110.25 0 0
  33541 71.75 110.75 0 0
  33542 71.75 111.25 0 0
  33543 71.75 111.75 0 0
  33544 71.75 112.25 0 0
  33545 71.75 112.75 0 0
  33546 71.75 113.25 0 0
  33547 71.75 113.75 0 0
  33548 71.75 114.25 0 0
  33549 71.75 114.75 0 0
  33550 71.75 115.25 0 0
  33551 71.75 115.75 0 0
  33552 71.75 116.25 0 0
  33553 72.25 0.25 0 0
  33554 72.25 0.75 0 0
  33555 72.25 1.25 0 0
  33556 72.25 1.75 0 0
  33557 72.25 2.25 0 0
  33558 72.25 2.75 0 0
  33559 72.25 3.25 0 0
  33560 72.25 3.75 0 0
  33561 72.25 4.25 0 0
  33562 72.25 4.75 0 0
  33563 72.25 5.25 0 0
  33564 72.25 5.75 0 0
  33565 72.25 6.25 0 0
  33566 72.25 6.75 0 0
  33567 72.25 7.25 0 0
  33568 72.25 7.75 0 0
  33569 72.25 8.25 0 0
  33570 72.25 8.75 0 0
  33571 72.25 9.25 0 0
  33572 72.25 9.75 0.011 0.00245479
  33573 72.25 10.25 0.0236 0.007922
  33574 72.25 10.75 0.0892 0.172087
  33575 72.25 11.25 0.1074 0.166083
  33576 72.25 11.75 0.0948 0.117412
  33577 72.25 12.25 0.097 0.134194
  33578 72.25 12.75 0.0968 0.154911
  33579 72.25 13.25 0.1202 0.198169
  33580 72.25 13.75 0.1346 0.235671
  33581 72.25 14.25 0.1462 0.237955
  33582 72.25 14.75 0.173 0.283044
  33583 72.25 15.25 0.192 0.284856
  33584 72.25 15.75 0.2396 0.380743
  33585 72.25 16.25 0.264 0.444557
  33586 72.25 16.75 0.24 0.396098
  33587 72.25 17.25 0.271 0.478364
  33588 72.25 17.75 0.3002 0.525813
  33589 72.25 18.25 0.3354 0.556126
  33590 72.25 18.75 0.311 0.574878
  33591 72.25 19.25 0.311 0.463409
  33592 72.25 19.75 0.3556 0.590036
  33593 72.25 20.25 0.3672 0.59114
  33594 72.25 20.75 0.4064 0.606071
  33595 72.25 21.25 0.4722 0.791088
  33596 72.25 21.75 0.591 0.907038
  33597 72.25 22.25 0.6776 1.11496
  33598 72.25 22.75 0.6606 1.08388
  33599 72.25 23.25 0.6418 1.04158
  33600 72.25 23.75 0.5882 0.940585
  33601 72.25 24.25 0.625 1.11789
  33602 72.25 24.75 0.694 1.43921
  33603 72.25 25.25 0.6742 1.37875
  33604 72.25 25.75 0.7428 1.54817
  33605 72.25 26.25 0.733 1.65639
  33606 72.25 26.75 0.686 1.4585
  33607 72.25 27.25 0.6616 1.2615
  33608 72.25 27.75 0.6728 1.19128
  33609 72.25 28.25 0.6686 1.33328
  33610 72.25 28.75 0.7202 1.39846
  33611 72.25 29.25 0.7242 1.39768
  33612 72.25 29.75 0.751 1.59081
  33613 72.25 30.25 0.6944 1.62692
  33614 72.25 30.75 0.6332 1.27682
  33615 72.25 31.25 0.6418 1.25714
  33616 72.25 31.75 0.7164 1.33274
  33617 72.25 32.25 0.7266 1.41604
  33618 72.25 32.75 0.6584 1.36044
  33619 72.25 33.25 0.6384 1.3172
  33620 72.25 33.75 0.6176 1.28821
  33621 72.25 34.25 0.6978 1.4542
  33622 72.25 34.75 0.6916 1.49289
  33623 72.25 35.25 0.6578 1.39141
  33624 72.25 35.75 0.6444 1.24811
  33625 72.25 36.25 0.663 1.31754
  33626 72.25 36.75 0.6738 1.21311
  33627 72.25 37.25 0.7358 1.41824
  33628 72.25 37.75 0.7782 1.44637
  33629 72.25 38.25 0.7766 1.55786
  33630 72.25 38.75 0.733 1.3763
  33631 72.25 39.25 0.685 1.22545
  33632 72.25 39.75 0.7164 1.26923
  33633 72.25 40.25 0.7914 1.34652
  33634 72.25 40.75 0.7782 1.37764
  33635 72.25 41.25 0.7356 1.35512
  33636 72.25 41.75 0.718 1.37514
  33637 72.25 42.25 0.7006 1.32935
  33638 72.25 42.75 0.6718 1.31469
  33639 72.25 43.25 0.6646 1.4112
  33640 72.25 43.75 0.6342 1.10947
  33641 72.25 44.25 0.739 1.2918
  33642 72.25 44.75 0.7146 1.31213
  33643 72.25 45.25 0.7242 1.31772
  33644 72.25 45.75 0.705 1.40157
  33645 72.25 46.25 0.7262 1.52827
  33646 72.25 46.75 0.69 1.3389
  33647 72.25 47.25 0.6886 1.24543
  33648 72.25 47.75 0.6758 1.35391
  33649 72.25 48.25 0.6508 1.26548
  33650 72.25 48.75 0.7066 1.35396
  33651 72.25 49.25 0.7234 1.2724
  33652 72.25 49.75 0.737 1.25012
  33653 72.25 50.25 0.7058 1.2449
  33654 72.25 50.75 0.6482 1.17267
  33655 72.25 51.25 0.672 1.15722
  33656 72.25 51.75 0.7174 1.26272
  33657 72.25 52.25 0.7346 1.28741
  33658 72.25 52.75 0.6992 1.25438
  33659 72.25 53.25 0.6998 1.15791
  33660 72.25 53.75 0.718 1.24376
  33661 72.25 54.25 0.6658 1.21543
  33662 72.25 54.75 0.6492 1.11971
  33663 72.25 55.25 0.6886 1.12166
  33664 72.25 55.75 0.7088 1.30882
  33665 72.25 56.25 0.6986 1.22585
  33666 72.25 56.75 0.7218 1.34009
  33667 72.25 57.25 0.7322 1.4205
  33668 72.25 57.75 0.731 1.42068
  33669 72.25 58.25 0.7032 1.38918
  33670 72.25 58.75 0.6786 1.26764
  33671 72.25 59.25 0.6718 1.19394
  33672 72.25 59.75 0.7566 1.21935
  33673 72.25 60.25 0.7612 1.29838
  33674 72.25 60.75 0.693 1.28712
  33675 72.25 61.25 0.684 1.22069
  33676 72.25 61.75 0.661 1.18348
  33677 72.25 62.25 0.6102 1.12327
  33678 72.25 62.75 0.6304 1.23565
  33679 72.25 63.25 0.6662 1.27452
  33680 72.25 63.75 0.7162 1.27383
  33681 72.25 64.25 0.7274 1.30626
  33682 72.25 64.75 0.7482 1.30472
  33683 72.25 65.25 0.697 1.04251
  33684 72.25 65.75 0.727 1.17076
  33685 72.25 66.25 0.7106 1.3152
  33686 72.25 66.75 0.7146 1.46295
  33687 72.25 67.25 0.7284 1.54905
  33688 72.25 67.75 0.6826 1.35502
  33689 72.25 68.25 0.6778 1.39983
  33690 72.25 68.75 0.6762 1.33065
  33691 72.25 69.25 0.616 1.11165
  33692 72.25 69.75 0.6956 1.26769
  33693 72.25 70.25 0.696 1.20444
  33694 72.25 70.75 0.6766 1.33732
  33695 72.25 71.25 0.6594 1.43302
  33696 72.25 71.75 0.6556 1.52284
  33697 72.25 72.25 0.6316 1.40688
  33698 72.25 72.75 0.6118 1.08961
  33699 72.25 73.25 0.7136 1.27948
  33700 72.25 73.75 0.7622 1.45375
  33701 72.25 74.25 0.713 1.34915
  33702 72.25 74.75 0.6726 1.21148
  33703 72.25 75.25 0.6434 1.143
  33704 72.25 75.75 0.702 1.32237
  33705 72.25 76.25 0.689 1.42661
  33706 72.25 76.75 0.67 1.35087
  33707 72.25 77.25 0.6422 1.25663
  33708 72.25 77.75 0.6764 1.30106
  33709 72.25 78.25 0.6732 1.38471
  33710 72.25 78.75 0.7082 1.49342
  33711 72.25 79.25 0.6918 1.50021
  33712 72.25 79.75 0.6588 1.21472
  33713 72.25 80.25 0.6688 1.08635
  33714 72.25 80.75 0.6968 1.19583
  33715 72.25 81.25 0.7314 1.16215
  33716 72.25 81.75 0.7514 1.22452
  33717 72.25 82.25 0.7486 1.15877
  33718 72.25 82.75 0.7266 1.09983
  33719 72.25 83.25 0.7622 1.32426
  33720 72.25 83.75 0.8084 1.46693
  33721 72.25 84.25 0.8138 1.39966
  33722 72.25 84.75 0.7374 1.37725
  33723 72.25 85.25 0.6444 1.21003
  33724 72.25 85.75 0.6624 1.32481
  33725 72.25 86.25 0.6448 1.02755
  33726 72.25 86.75 0.7308 1.28364
  33727 72.25 87.25 0.8124 1.65461
  33728 72.25 87.75 0.8014 1.64155
  33729 72.25 88.25 0.6698 1.26202
  33730 72.25 88.75 0.5598 0.81216
  33731 72.25 89.25 0.6146 0.80849
  33732 72.25 89.75 0.8216 0.989712
  33733 72.25 90.25 1.1708 1.75484
  33734 72.25 90.75 1.1506 1.92385
  33735 72.25 91.25 0.3644 0.339553
  33736 72.25 91.75 0.1602 0.136654
  33737 72.25 92.25 0.0556 0.0874215
  33738 72.25 92.75 0.0432 0.0507986
  33739 72.25 93.25 0.0284 0.0229338
  33740 72.25 93.75 0.0118 0.00528867
  33741 72.25 94.25 0.0066 0.00147288
  33742 72.25 94.75 0.0026 0.00522709
  33743 72.25 95.25 0.0022 0.00248247
  33744 72.25 95.75 0.0018 0.000401694
  33745 72.25 96.25 0 0
  33746 72.25 96.75 0.0008 0.00150621
  33747 72.25 97.25 0.0002 4.46326e-05
  33748 72.25 97.75 0 0
  33749 72.25 98.25 0 0
  33750 72.25 98.75 0 0
  33751 72.25 99.25 0 0
  33752 72.25 99.75 0 0
  33753 72.25 100.25 0 0
  33754 72.25 100.75 0 0
  33755 72.25 101.25 0 0
  33756 72.25 101.75 0 0
  33757 72.25 102.25 0 0
  33758 72.25 102.75 0 0
  33759 72.25 103.25 0 0
  33760 72.25 103.75 0 0
  33761 72.25 104.25 0 0
  33762 72.25 104.75 0 0
  33763 72.25 105.25 0 0
  33764 72.25 105.75 0 0
  33765 72.25 106.25 0 0
  33766 72.25 106.75 0 0
  33767 72.25 107.25 0 0
  33768 72.25 107.75 0 0
  33769 72.25 108.25 0 0
  33770 72.25 108.75 0 0
  33771 72.25 109.25 0 0
  33772 72.25 109.75 0 0
  33773 72.25 110.25 0 0
  33774 72.25 110.75 0 0
  33775 72.25 111.25 0 0
  33776 72.25 111.75 0 0
  33777 72.25 112.25 0 0
  33778 72.25 112.75 0 0
  33779 72.25 113.25 0 0
  33780 72.25 113.75 0 0
  33781 72.25 114.25 0 0
  33782 72.25 114.75 0 0
  33783 72.25 115.25 0 0
  33784 72.25 115.75 0 0
  33785 72.25 116.25 0 0
  33786 72.75 0.25 0 0
  33787 72.75 0.75 0 0
  33788 72.75 1.25 0 0
  33789 72.75 1.75 0 0
  33790 72.75 2.25 0 0
  33791 72.75 2.75 0 0
  33792 72.75 3.25 0 0
  33793 72.75 3.75 0 0
  33794 72.75 4.25 0 0
  33795 72.75 4.75 0 0
  33796 72.75 5.25 0 0
  33797 72.75 5.75 0 0
  33798 72.75 6.25 0 0
  33799 72.75 6.75 0 0
  33800 72.75 7.25 0 0
  33801 72.75 7.75 0 0
  33802 72.75 8.25 0 0
  33803 72.75 8.75 0 0
  33804 72.75 9.25 0.0004 8.92653e-05
  33805 72.75 9.75 0.0082 0.00182994
  33806 72.75 10.25 0.0248 0.0131957
  33807 72.75 10.75 0.0948 0.168548
  33808 72.75 11.25 0.1144 0.202327
  33809 72.75 11.75 0.106 0.172985
  33810 72.75 12.25 0.0942 0.136387
  33811 72.75 12.75 0.0842 0.131196
  33812 72.75 13.25 0.1048 0.207419
  33813 72.75 13.75 0.1212 0.22798
  33814 72.75 14.25 0.1492 0.232845
  33815 72.75 14.75 0.1922 0.285239
  33816 72.75 15.25 0.2224 0.317055
  33817 72.75 15.75 0.221 0.297411
  33818 72.75 16.25 0.2276 0.302134
  33819 72.75 16.75 0.2588 0.39312
  33820 72.75 17.25 0.2788 0.418235
  33821 72.75 17.75 0.316 0.467116
  33822 72.75 18.25 0.333 0.55705
  33823 72.75 18.75 0.338 0.692476
  33824 72.75 19.25 0.352 0.613757
  33825 72.75 19.75 0.3352 0.586271
  33826 72.75 20.25 0.4 0.743531
  33827 72.75 20.75 0.4316 0.685412
  33828 72.75 21.25 0.557 0.991388
  33829 72.75 21.75 0.5952 0.990565
  33830 72.75 22.25 0.6214 1.0454
  33831 72.75 22.75 0.6428 1.07507
  33832 72.75 23.25 0.602 0.975409
  33833 72.75 23.75 0.647 1.11004
  33834 72.75 24.25 0.6692 1.32072
  33835 72.75 24.75 0.6818 1.45672
  33836 72.75 25.25 0.681 1.46361
  33837 72.75 25.75 0.6738 1.41201
  33838 72.75 26.25 0.7428 1.58782
  33839 72.75 26.75 0.6798 1.36622
  33840 72.75 27.25 0.6284 1.10061
  33841 72.75 27.75 0.6494 1.07936
  33842 72.75 28.25 0.6244 1.22823
  33843 72.75 28.75 0.6802 1.25385
  33844 72.75 29.25 0.6944 1.35816
  33845 72.75 29.75 0.7592 1.58962
  33846 72.75 30.25 0.6724 1.40047
  33847 72.75 30.75 0.65 1.28232
  33848 72.75 31.25 0.7016 1.25162
  33849 72.75 31.75 0.7398 1.41417
  33850 72.75 32.25 0.727 1.38184
  33851 72.75 32.75 0.6618 1.22468
  33852 72.75 33.25 0.71 1.39063
  33853 72.75 33.75 0.6438 1.39423
  33854 72.75 34.25 0.6846 1.50328
  33855 72.75 34.75 0.698 1.41715
  33856 72.75 35.25 0.6586 1.30158
  33857 72.75 35.75 0.61 1.1081
  33858 72.75 36.25 0.6684 1.24902
  33859 72.75 36.75 0.649 1.24273
  33860 72.75 37.25 0.7224 1.31243
  33861 72.75 37.75 0.7444 1.33135
  33862 72.75 38.25 0.719 1.34931
  33863 72.75 38.75 0.6956 1.27801
  33864 72.75 39.25 0.6846 1.12077
  33865 72.75 39.75 0.6758 1.11579
  33866 72.75 40.25 0.7168 1.25124
  33867 72.75 40.75 0.7382 1.285
  33868 72.75 41.25 0.7074 1.15467
  33869 72.75 41.75 0.6956 1.19082
  33870 72.75 42.25 0.7006 1.20149
  33871 72.75 42.75 0.7 1.42797
  33872 72.75 43.25 0.6834 1.41423
  33873 72.75 43.75 0.688 1.37787
  33874 72.75 44.25 0.68 1.24085
  33875 72.75 44.75 0.7024 1.28431
  33876 72.75 45.25 0.7034 1.36403
  33877 72.75 45.75 0.6868 1.37152
  33878 72.75 46.25 0.7302 1.51375
  33879 72.75 46.75 0.7208 1.6341
  33880 72.75 47.25 0.7084 1.45833
  33881 72.75 47.75 0.6908 1.4344
  33882 72.75 48.25 0.6678 1.39014
  33883 72.75 48.75 0.7216 1.42245
  33884 72.75 49.25 0.6866 1.15269
  33885 72.75 49.75 0.7126 1.28665
  33886 72.75 50.25 0.75 1.44089
  33887 72.75 50.75 0.6864 1.16529
  33888 72.75 51.25 0.7176 1.29399
  33889 72.75 51.75 0.6522 1.11252
  33890 72.75 52.25 0.6648 1.17168
  33891 72.75 52.75 0.6918 1.16482
  33892 72.75 53.25 0.7372 1.25779
  33893 72.75 53.75 0.7366 1.15566
  33894 72.75 54.25 0.684 1.18493
  33895 72.75 54.75 0.676 1.14786
  33896 72.75 55.25 0.7324 1.21421
  33897 72.75 55.75 0.7074 1.30818
  33898 72.75 56.25 0.696 1.35935
  33899 72.75 56.75 0.7254 1.35303
  33900 72.75 57.25 0.7652 1.45101
  33901 72.75 57.75 0.7342 1.43838
  33902 72.75 58.25 0.6992 1.44947
  33903 72.75 58.75 0.6908 1.46558
  33904 72.75 59.25 0.6872 1.14161
  33905 72.75 59.75 0.8104 1.42044
  33906 72.75 60.25 0.8016 1.45497
  33907 72.75 60.75 0.7532 1.29612
  33908 72.75 61.25 0.7154 1.21913
  33909 72.75 61.75 0.6952 1.29637
  33910 72.75 62.25 0.6192 1.12033
  33911 72.75 62.75 0.6292 1.24584
  33912 72.75 63.25 0.6526 1.28458
  33913 72.75 63.75 0.7442 1.40531
  33914 72.75 64.25 0.7102 1.29487
  33915 72.75 64.75 0.6952 1.31874
  33916 72.75 65.25 0.6838 1.21424
  33917 72.75 65.75 0.6872 1.14615
  33918 72.75 66.25 0.7286 1.33981
  33919 72.75 66.75 0.7242 1.27682
  33920 72.75 67.25 0.7184 1.36601
  33921 72.75 67.75 0.6834 1.3331
  33922 72.75 68.25 0.6564 1.24827
  33923 72.75 68.75 0.6402 1.10082
  33924 72.75 69.25 0.74 1.39575
  33925 72.75 69.75 0.7682 1.4198
  33926 72.75 70.25 0.7158 1.3974
  33927 72.75 70.75 0.7028 1.39205
  33928 72.75 71.25 0.6516 1.36982
  33929 72.75 71.75 0.6938 1.61548
  33930 72.75 72.25 0.6756 1.50036
  33931 72.75 72.75 0.6972 1.36811
  33932 72.75 73.25 0.79 1.49865
  33933 72.75 73.75 0.8044 1.50706
  33934 72.75 74.25 0.7006 1.29785
  33935 72.75 74.75 0.637 1.3012
  33936 72.75 75.25 0.665 1.30464
  33937 72.75 75.75 0.658 1.27061
  33938 72.75 76.25 0.6274 1.12195
  33939 72.75 76.75 0.6368 1.2278
  33940 72.75 77.25 0.6522 1.29139
  33941 72.75 77.75 0.6624 1.42917
  33942 72.75 78.25 0.6742 1.43937
  33943 72.75 78.75 0.6978 1.49582
  33944 72.75 79.25 0.7666 1.68265
  33945 72.75 79.75 0.698 1.34194
  33946 72.75 80.25 0.692 1.30539
  33947 72.75 80.75 0.7234 1.33996
  33948 72.75 81.25 0.7406 1.26802
  33949 72.75 81.75 0.7548 1.55873
